subject_id,mean,diff
1,68.72538375854492,7.450767517089844
13,16.957687616348267,-10.084624767303467
19,46.188286781311035,18.37657356262207
23,62.27830123901367,-3.4433975219726562
26,66.74814987182617,-2.5037002563476562
27,49.20417785644531,12.408355712890625
3,62.850677490234375,5.70135498046875
30,0.7711309194564819,1.5422618389129639
34,36.675188064575195,-0.6496238708496094
40,64.02511215209961,0.05022430419921875
47,0.7340766191482544,1.4681532382965088
48,55.04998970031738,8.099979400634766
49,71.28033447265625,-7.4393310546875
50,69.1246566772461,-9.750686645507812
54,48.72315502166748,9.446310043334961
55,10.158081650733948,-15.683836698532104
57,61.69338130950928,3.3867626190185547
6,26.392756462097168,-1.214487075805664
64,4.818972826004028,-4.362054347991943
65,18.530434250831604,-22.939131498336792
66,14.630652904510498,-12.738694190979004
68,40.140692710876465,2.2813854217529297
78,62.913700103759766,5.827400207519531
8,4.423257112503052,-5.1534857749938965
80,61.07073974609375,10.1414794921875
84,62.42938995361328,4.8587799072265625
85,0.639750599861145,1.27950119972229
87,68.3769760131836,-15.246047973632812
88,6.613049864768982,-6.773900270462036
92,41.98720932006836,23.97441864013672
95,3.2456912994384766,-3.508617401123047
96,5.029420852661133,-3.9411582946777344
99,6.348587274551392,-9.302825450897217
