subject_id,mean,diff
100,2.1452964544296265,2.290592908859253
16,46.850486755371094,-20.299026489257812
18,53.91050720214844,-2.178985595703125
2,77.48299407958984,-25.034011840820312
24,1.5874123573303223,3.1748247146606445
28,60.17622184753418,4.352443695068359
36,6.312581777572632,-5.374836444854736
38,31.757465362548828,-24.485069274902344
42,9.636321306228638,-8.727357387542725
43,5.268665075302124,-3.462669849395752
44,48.70708656311035,-16.585826873779297
45,66.25060844421387,-3.4987831115722656
5,29.218708038330078,18.437416076660156
51,15.631564855575562,-26.736870288848877
52,1.0450220108032227,2.0900440216064453
59,49.916433334350586,-8.167133331298828
60,0.44441962242126465,0.8888392448425293
63,9.203924894332886,-9.592150211334229
67,53.345184326171875,-9.30963134765625
69,47.0445499420166,-13.910900115966797
7,41.83357524871826,5.667150497436523
70,66.38928985595703,0.7785797119140625
71,12.335068941116333,-13.329862117767334
72,60.81815242767334,-4.36369514465332
73,59.315303802490234,-15.369392395019531
77,0.26531505584716797,0.5306301116943359
81,5.484057784080505,-3.0318844318389893
86,1.0255026817321777,2.0510053634643555
89,62.10430145263672,-13.791397094726562
9,7.724210739135742,-10.551578521728516
90,68.68286514282227,-6.634269714355469
93,54.00566101074219,-17.988677978515625
98,47.33481979370117,-13.330360412597656
