subject_id,mean,diff
1,66.52085494995117,3.0417098999023438
13,20.47886085510254,-3.042278289794922
19,44.51852607727051,15.037052154541016
23,59.745262145996094,-8.509475708007812
26,65.49721717834473,-5.005565643310547
27,52.51997375488281,19.039947509765625
3,61.82094097137451,3.6418819427490234
30,0.18482744693756104,0.36965489387512207
34,34.415791034698486,-5.168417930603027
40,63.34700965881348,-1.3059806823730469
47,2.011056423187256,4.022112846374512
48,55.30381393432617,8.607627868652344
49,69.58916473388672,-10.821670532226562
50,66.63063144683838,-14.738737106323242
54,47.85147476196289,7.702949523925781
55,11.643312931060791,-12.713374137878418
57,61.19106483459473,2.382129669189453
6,26.11963987350464,-1.7607202529907227
64,4.471173048019409,-5.057653903961182
65,33.63269805908203,7.2653961181640625
66,19.615954875946045,-2.76809024810791
68,40.46013641357422,2.9202728271484375
78,59.36799240112305,-1.2640151977539062
8,6.2092543840408325,-1.581491231918335
80,58.088006019592285,4.17601203918457
84,61.46912384033203,2.9382476806640625
85,0.348250150680542,0.696500301361084
87,69.11567497253418,-13.76865005493164
88,9.084211826324463,-1.8315763473510742
92,44.23660850524902,28.473217010498047
95,4.340104103088379,-1.3197917938232422
96,5.218992173671722,-3.562015652656555
99,7.110312521457672,-7.779374957084656
