subject_id,mean,diff
100,15.770435333251953,29.540870666503906
16,44.526702880859375,-24.94659423828125
18,38.8975567817688,-32.2048864364624
2,52.99292230606079,-74.01415538787842
24,16.585052490234375,33.17010498046875
28,53.63865852355957,-8.72268295288086
36,20.093568325042725,22.18713665008545
38,36.37567949295044,-15.248641014099121
42,22.050375938415527,16.100751876831055
43,14.27198600769043,14.54397201538086
44,56.18014907836914,-1.6397018432617188
45,61.03099727630615,-13.938005447387695
5,18.839723587036133,-2.3205528259277344
51,22.563971519470215,-12.87205696105957
52,9.870014190673828,19.740028381347656
59,46.338674545288086,-15.322650909423828
60,18.345996856689453,36.691993713378906
63,16.13611364364624,4.2722272872924805
67,49.93149757385254,-16.137004852294922
69,28.870122730731964,-50.25975453853607
7,39.3713321685791,0.7426643371582031
70,65.0016679763794,-1.996664047241211
71,29.11809253692627,20.23618507385254
72,59.888155937194824,-6.223688125610352
73,48.114715576171875,-37.77056884765625
77,21.911752700805664,43.82350540161133
81,15.474299907684326,16.948599815368652
86,13.53984022140503,27.07968044281006
89,55.78464889526367,-26.430702209472656
9,16.429962158203125,6.85992431640625
90,68.87954521179199,-6.240909576416016
93,48.144601821899414,-29.710796356201172
98,33.37758731842041,-41.24482536315918
