subject_id,mean,diff
100,0.9580718278884888,-0.08385634422302246
16,54.99374961853027,-4.012500762939453
18,56.92221641540527,3.844432830810547
2,85.06689071655273,-9.866218566894531
24,0.0,0.0
28,64.05880355834961,12.117607116699219
36,6.473608732223511,-5.0527825355529785
38,43.539419174194336,-0.9211616516113281
42,13.724475860595703,-0.5510482788085938
43,8.190526962280273,2.381053924560547
44,55.2803840637207,-3.4392318725585938
45,66.97549057006836,-2.0490188598632812
5,39.02727508544922,38.05455017089844
51,14.584125995635986,-28.831748008728027
52,0.0,0.0
59,52.371971130371094,-3.2560577392578125
60,0.0,0.0
63,15.94562816619873,3.891256332397461
67,58.08988571166992,0.17977142333984375
69,53.12253761291504,-1.7549247741699219
7,46.850311279296875,15.70062255859375
70,66.68264389038086,1.3652877807617188
71,18.623482704162598,-0.7530345916748047
72,61.63741111755371,-2.725177764892578
73,59.30219650268555,-15.395606994628906
77,0.0,0.0
81,6.378359317779541,-1.243281364440918
86,0.15211915969848633,0.30423831939697266
89,63.25782585144043,-11.48434829711914
9,10.593330383300781,-4.8133392333984375
90,69.92873954772949,-4.142520904541016
93,57.82256889343262,-10.354862213134766
98,52.04422950744629,-3.911540985107422
