subject_id,mean,diff
100,0.6860154867172241,-0.6279690265655518
16,55.01530742645264,-3.9693851470947266
18,59.24331092834473,8.486621856689453
2,81.40422821044922,-17.191543579101562
24,0.0,0.0
28,63.229936599731445,10.45987319946289
36,9.352195024490356,0.7043900489807129
38,42.50772953033447,-2.9845409393310547
42,13.390958309173584,-1.218083381652832
43,8.305415391921997,2.610830783843994
44,57.72246742248535,1.4449348449707031
45,68.16851615905762,0.3370323181152344
5,36.9694242477417,33.9388484954834
51,14.5,-29.0
52,0.0,0.0
59,53.24447727203369,-1.5110454559326172
60,0.0,0.0
63,15.81474781036377,3.629495620727539
67,60.94183921813965,5.883678436279297
69,53.94563674926758,-0.10872650146484375
7,46.89926242828369,15.798524856567383
70,66.58087921142578,1.1617584228515625
71,19.456568717956543,0.9131374359130859
72,62.83058738708496,-0.3388252258300781
73,60.2859582901001,-13.428083419799805
77,0.0,0.0
81,7.938173055648804,1.8763461112976074
86,0.29496312141418457,0.5899262428283691
89,63.36420917510986,-11.271581649780273
9,10.106624364852905,-5.7867512702941895
90,69.34260559082031,-5.314788818359375
93,58.91820526123047,-8.163589477539062
98,52.50303077697754,-2.993938446044922
